frame_number,vehicle_type,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,distance_meters,overtaking_angle_degrees,angle_accuracy_percent,safe_to_overtake,recommendation
368,motorcycle,0.6047737002372742,307,491,408,619,12.937293729372938,-17.89,83.1,False,Low detection confidence
369,truck,0.8060240149497986,1175,195,1597,686,11.058451816745656,12.86,87.5,False,Large vehicle - maintain distance
369,car,0.7051211595535278,873,427,917,462,76.36363636363636,-1.99,54.0,True,Safe to overtake
369,motorcycle,0.6394296288490295,499,535,670,762,7.641325536062379,-11.37,91.7,False,Too close; Low detection confidence
369,car,0.6245075464248657,976,416,1046,480,48.0,1.57,56.2,False,Low detection confidence
370,truck,0.8503627777099609,1174,192,1600,688,10.954616588419405,12.88,87.6,False,Large vehicle - maintain distance
370,car,0.6628900170326233,870,427,916,461,73.04347826086956,-2.06,54.0,False,Low detection confidence
370,car,0.6300911903381348,976,416,1047,481,47.32394366197183,1.58,56.9,False,Low detection confidence
370,motorcycle,0.6226999759674072,512,537,678,758,7.871485943775101,-11.06,91.6,False,Too close; Low detection confidence
371,truck,0.8696891665458679,1177,194,1604,689,10.928961748633881,12.99,87.6,False,Large vehicle - maintain distance
371,car,0.6694285869598389,977,415,1046,481,48.69565217391305,1.58,55.5,False,Low detection confidence
371,motorcycle,0.6424631476402283,530,547,689,753,8.218029350104823,-10.63,91.5,False,Too close; Low detection confidence
371,car,0.6153366565704346,871,428,915,461,76.36363636363636,-2.06,54.0,False,Low detection confidence
372,truck,0.8515656590461731,1178,196,1605,688,10.928961748633881,13.02,87.6,False,Large vehicle - maintain distance
372,motorcycle,0.6944087147712708,537,543,688,752,8.653421633554084,-10.55,91.1,False,Too close; Low detection confidence
372,car,0.6809969544410706,978,415,1046,480,49.411764705882355,1.6,54.8,False,Low detection confidence
372,car,0.6070855259895325,871,428,915,461,76.36363636363636,-2.06,54.0,False,Low detection confidence
372,truck,0.5359806418418884,731,408,791,489,77.77777777777779,-6.09,52.0,False,Low detection confidence
373,truck,0.8769434094429016,1178,195,1613,690,10.727969348659004,13.13,87.7,False,Large vehicle - maintain distance
373,motorcycle,0.757486879825592,552,546,699,744,8.88888888888889,-10.16,91.0,False,Too close
373,car,0.6809443235397339,977,415,1046,480,48.69565217391305,1.58,55.5,False,Low detection confidence
373,car,0.6109683513641357,871,429,915,462,76.36363636363636,-2.06,54.0,False,Low detection confidence
374,truck,0.7812901735305786,1178,194,1614,690,10.703363914373089,13.15,87.7,False,Large vehicle - maintain distance
374,motorcycle,0.733276903629303,552,545,702,744,8.711111111111112,-10.11,91.2,False,Too close
374,car,0.6574795246124268,977,415,1045,480,49.411764705882355,1.57,54.8,False,Low detection confidence
374,car,0.6083130240440369,870,429,916,462,73.04347826086956,-2.06,54.0,False,Low detection confidence
375,truck,0.8317103385925293,1179,194,1615,691,10.703363914373089,13.18,87.7,False,Large vehicle - maintain distance
375,motorcycle,0.6662209630012512,554,538,707,742,8.540305010893247,-10.01,91.5,False,Too close; Low detection confidence
375,car,0.6595088243484497,977,416,1045,479,49.411764705882355,1.57,54.8,False,Low detection confidence
375,car,0.6229628324508667,870,430,917,462,71.48936170212765,-2.04,54.0,False,Low detection confidence
376,truck,0.8748438358306885,1181,193,1620,693,10.630220197418376,13.28,87.7,False,Large vehicle - maintain distance
376,car,0.6070197820663452,976,415,1045,479,48.69565217391305,1.55,55.5,False,Low detection confidence
376,car,0.6064959764480591,870,431,916,463,73.04347826086956,-2.06,54.0,False,Low detection confidence
376,motorcycle,0.5674670934677124,565,546,704,736,9.400479616306955,-9.89,90.7,False,Too close; Low detection confidence
377,truck,0.8574578762054443,1182,192,1625,695,10.53423626787058,13.37,87.8,False,Large vehicle - maintain distance
377,car,0.6014152765274048,872,430,915,462,78.13953488372093,-2.04,54.0,False,Low detection confidence
377,motorcycle,0.5658479928970337,573,538,718,729,9.011494252873563,-9.56,91.2,False,Too close; Low detection confidence
377,car,0.5555616617202759,976,415,1044,480,49.411764705882355,1.53,54.8,False,Low detection confidence
377,truck,0.5189961791038513,726,408,788,491,75.26881720430109,-6.21,51.9,False,Low detection confidence
378,truck,0.8144047856330872,1183,193,1627,695,10.51051051051051,13.41,87.8,False,Large vehicle - maintain distance
378,car,0.5891255140304565,870,430,915,462,74.66666666666667,-2.07,54.0,False,Low detection confidence
378,car,0.5458737015724182,976,416,1045,481,48.69565217391305,1.55,55.5,False,Low detection confidence
378,motorcycle,0.5153617262840271,584,541,722,729,9.468599033816426,-9.34,90.9,False,Too close; Low detection confidence
379,truck,0.8464519381523132,1185,192,1631,697,10.463378176382662,13.5,87.8,False,Large vehicle - maintain distance
379,car,0.602394700050354,870,430,914,462,76.36363636363636,-2.09,54.0,False,Low detection confidence
379,motorcycle,0.5456127524375916,205,518,323,651,11.073446327683616,-20.45,83.7,False,Low detection confidence
379,car,0.5031289458274841,976,417,1045,480,48.69565217391305,1.55,55.5,False,Low detection confidence
380,truck,0.8607720732688904,1185,193,1637,700,10.32448377581121,13.58,87.9,False,Large vehicle - maintain distance
380,motorcycle,0.650945246219635,190,509,317,658,10.288713910761155,-20.73,84.3,False,Low detection confidence
380,car,0.6446332931518555,869,429,914,461,74.66666666666667,-2.1,54.0,False,Low detection confidence
380,motorcycle,0.5767394304275513,592,509,735,719,9.137529137529137,-9.03,91.3,False,Too close; Low detection confidence
381,truck,0.8229040503501892,1185,193,1641,700,10.233918128654972,13.64,87.9,False,Large vehicle - maintain distance
381,car,0.6381108164787292,870,430,914,461,76.36363636363636,-2.09,54.0,False,Low detection confidence
381,motorcycle,0.5992657542228699,179,509,313,662,9.751243781094528,-20.93,84.8,False,Too close; Low detection confidence
381,motorcycle,0.5490541458129883,599,508,737,717,9.468599033816426,-8.89,91.1,False,Too close; Low detection confidence
382,bus,0.7363117337226868,1187,191,1644,701,11.02844638949672,13.71,87.1,False,Large vehicle - maintain distance
382,car,0.6220332384109497,870,430,915,462,74.66666666666667,-2.07,54.0,False,Low detection confidence
382,motorcycle,0.5791696310043335,605,521,744,716,9.400479616306955,-8.7,91.2,False,Too close; Low detection confidence
382,car,0.5611140727996826,975,417,1044,481,48.69565217391305,1.52,55.5,False,Low detection confidence
382,motorcycle,0.522142231464386,163,523,297,666,9.751243781094528,-21.36,84.6,False,Too close; Low detection confidence
382,truck,0.5055258274078369,1187,192,1646,701,10.167029774872912,13.74,88.0,False,Large vehicle - maintain distance; Low detection confidence
383,truck,0.7703111171722412,1190,191,1651,703,10.122921185827911,13.86,87.9,False,Large vehicle - maintain distance
383,car,0.5978153944015503,866,429,918,462,64.61538461538461,-2.09,54.0,False,Low detection confidence
383,motorcycle,0.5957311987876892,154,525,286,669,9.8989898989899,-21.62,84.3,False,Too close; Low detection confidence
383,car,0.55971759557724,975,418,1044,482,48.69565217391305,1.52,55.5,False,Low detection confidence
383,motorcycle,0.5526875257492065,615,522,749,710,9.751243781094528,-8.47,91.0,False,Too close; Low detection confidence
384,truck,0.7262988090515137,1192,190,1654,703,10.101010101010102,13.93,87.9,False,Large vehicle - maintain distance
384,motorcycle,0.693494439125061,142,524,283,670,9.267139479905438,-21.82,84.8,False,Too close; Low detection confidence
384,car,0.6227138638496399,863,429,919,462,60.0,-2.12,53.9,False,Low detection confidence
384,car,0.5914782881736755,977,415,1042,482,51.69230769230769,1.52,54.2,False,Low detection confidence
385,motorcycle,0.7159481048583984,122,509,274,676,8.596491228070176,-22.21,85.3,False,Too close
385,car,0.701435923576355,853,427,912,462,56.94915254237288,-2.38,53.8,True,Safe to overtake
385,truck,0.6028626561164856,1192,187,1656,706,10.057471264367816,13.96,88.0,False,Large vehicle - maintain distance; Low detection confidence
385,car,0.6015183925628662,976,414,1040,482,52.5,1.47,54.3,False,Low detection confidence
385,bus,0.5471698641777039,1193,188,1656,705,10.885529157667388,13.97,87.1,False,Large vehicle - maintain distance; Low detection confidence
386,truck,0.7273659110069275,1197,185,1661,708,10.057471264367816,14.1,87.9,False,Large vehicle - maintain distance
386,car,0.7126840949058533,853,428,910,462,58.94736842105263,-2.41,53.8,True,Safe to overtake
386,motorcycle,0.7122626900672913,107,513,262,678,8.43010752688172,-22.56,85.3,False,Too close
386,car,0.5754992365837097,975,414,1039,482,52.5,1.44,54.3,False,Low detection confidence
387,car,0.7126321196556091,853,427,910,463,58.94736842105263,-2.41,53.8,True,Safe to overtake
387,truck,0.6339694857597351,1198,184,1663,706,10.03584229390681,14.15,87.9,False,Large vehicle - maintain distance; Low detection confidence
387,car,0.597282886505127,974,413,1039,483,51.69230769230769,1.43,54.3,False,Low detection confidence
387,motorcycle,0.587216317653656,92,516,258,683,7.871485943775101,-22.81,85.7,False,Too close; Low detection confidence
387,bus,0.5117749571800232,1197,185,1663,705,10.815450643776826,14.13,87.1,False,Large vehicle - maintain distance; Low detection confidence
388,car,0.7039572596549988,855,428,908,464,63.39622641509434,-2.41,53.8,True,Safe to overtake
388,motorcycle,0.7035902142524719,78,512,244,689,7.871485943775101,-23.17,85.5,False,Too close
388,truck,0.628259539604187,1200,183,1669,708,9.950248756218906,14.26,87.9,False,Too close; Large vehicle - maintain distance; Low detection confidence
388,car,0.5779892802238464,973,414,1039,483,50.90909090909091,1.41,54.3,False,Low detection confidence
388,motorcycle,0.5120616555213928,637,501,768,699,9.974554707379136,-7.85,91.1,False,Too close; Low detection confidence
389,car,0.7230677604675293,857,429,908,464,65.88235294117646,-2.38,53.8,True,Safe to overtake
389,truck,0.7034583687782288,1202,181,1675,709,9.866102889358704,14.38,87.9,False,Too close; Large vehicle - maintain distance
389,motorcycle,0.663705587387085,65,511,232,691,7.82435129740519,-23.5,85.4,False,Too close; Low detection confidence
389,car,0.5733453035354614,972,413,1039,483,50.149253731343286,1.4,54.3,False,Low detection confidence
389,motorcycle,0.5631888508796692,641,501,780,690,9.400479616306955,-7.61,91.8,False,Too close; Low detection confidence
390,truck,0.7404563426971436,1202,180,1678,708,9.803921568627452,14.42,88.0,False,Too close; Large vehicle - maintain distance
390,car,0.7126686573028564,857,430,909,464,64.61538461538461,-2.36,53.8,True,Safe to overtake
390,motorcycle,0.6999683380126953,51,520,223,695,7.596899224806202,-23.79,85.5,False,Too close; Low detection confidence
390,motorcycle,0.5509492754936218,646,507,781,689,9.679012345679013,-7.52,91.6,False,Too close; Low detection confidence
390,car,0.541476309299469,972,413,1038,483,50.90909090909091,1.38,54.3,False,Low detection confidence
390,car,0.5121986269950867,939,430,977,468,88.42105263157895,-0.06,55.0,False,Low detection confidence
391,truck,0.8957321643829346,1207,179,1686,711,9.742519137091163,14.61,88.0,False,Too close; Large vehicle - maintain distance
391,car,0.7277367115020752,856,430,909,466,63.39622641509434,-2.38,53.8,True,Safe to overtake
391,motorcycle,0.6819669604301453,31,523,211,698,7.2592592592592595,-24.2,85.6,False,Too close; Low detection confidence
391,car,0.5529075264930725,971,413,1039,483,49.411764705882355,1.38,54.9,False,Low detection confidence
391,car,0.540490448474884,935,430,976,468,81.95121951219512,-0.14,54.9,False,Low detection confidence
391,motorcycle,0.5237860083580017,656,507,785,684,10.12919896640827,-7.31,91.2,False,Low detection confidence
392,truck,0.8265141844749451,1209,175,1690,711,9.702009702009702,14.69,88.0,False,Too close; Large vehicle - maintain distance
392,car,0.7301110029220581,856,430,906,466,67.2,-2.42,53.8,True,Safe to overtake
392,motorcycle,0.7152069211006165,10,511,194,708,7.101449275362319,-24.69,85.6,False,Too close
392,car,0.5494083166122437,971,414,1039,482,49.411764705882355,1.38,54.9,False,Low detection confidence
392,car,0.5415120720863342,935,431,975,467,84.0,-0.15,54.9,False,Low detection confidence
393,truck,0.7677151560783386,1209,174,1693,713,9.641873278236915,14.74,88.0,False,Too close; Large vehicle - maintain distance
393,motorcycle,0.7537795305252075,0,509,188,713,6.950354609929079,-24.89,85.6,False,Too close
393,car,0.7151347398757935,858,431,906,466,70.0,-2.39,53.8,True,Safe to overtake
393,car,0.5723649859428406,933,431,974,467,81.95121951219512,-0.2,54.9,False,Low detection confidence
393,car,0.5524821877479553,971,414,1039,482,49.411764705882355,1.38,54.9,False,Low detection confidence
394,truck,0.8902631998062134,1213,172,1696,715,9.66183574879227,14.84,87.9,False,Too close; Large vehicle - maintain distance
394,motorcycle,0.8145078420639038,0,507,172,719,7.596899224806202,-25.09,84.9,False,Too close
394,car,0.7074612975120544,855,430,905,466,67.2,-2.45,53.8,True,Safe to overtake
394,car,0.5751395225524902,935,433,975,469,84.0,-0.15,54.9,False,Low detection confidence
394,car,0.5476304292678833,971,414,1038,484,50.149253731343286,1.37,54.3,False,Low detection confidence
394,motorcycle,0.5402147173881531,673,519,791,681,11.073446327683616,-6.96,90.4,False,Low detection confidence
395,truck,0.905109167098999,1214,169,1703,715,9.54328561690525,14.95,88.0,False,Too close; Large vehicle - maintain distance
395,car,0.7114765048027039,852,430,905,466,63.39622641509434,-2.5,53.8,True,Safe to overtake
395,motorcycle,0.7083479762077332,0,514,151,724,8.653421633554084,-25.35,83.7,False,Too close
395,car,0.5925471186637878,932,432,975,468,78.13953488372093,-0.2,54.9,False,Low detection confidence
395,car,0.556890070438385,971,413,1036,484,51.69230769230769,1.33,54.3,False,Low detection confidence
396,truck,0.9136568903923035,1214,168,1705,717,9.504412763068569,14.98,88.0,False,Too close; Large vehicle - maintain distance
396,motorcycle,0.8419888615608215,0,509,146,722,8.949771689497718,-25.42,83.3,False,Too close
396,car,0.6988292336463928,850,430,906,466,60.0,-2.52,53.7,False,Low detection confidence
396,car,0.5854750275611877,935,432,976,470,81.95121951219512,-0.14,54.9,False,Low detection confidence
396,car,0.5723208785057068,971,414,1036,485,51.69230769230769,1.33,54.3,False,Low detection confidence
396,motorcycle,0.5241970419883728,684,525,794,676,11.878787878787879,-6.75,89.7,False,Low detection confidence
397,truck,0.8981936573982239,1215,168,1712,718,9.389671361502348,15.1,88.1,False,Too close; Large vehicle - maintain distance
397,car,0.6783962249755859,849,429,905,467,60.0,-2.55,53.7,False,Low detection confidence
397,motorcycle,0.5590375661849976,689,518,797,668,12.098765432098766,-6.63,89.6,False,Low detection confidence
397,car,0.5267024636268616,939,433,976,472,90.8108108108108,-0.08,55.0,False,Low detection confidence
397,car,0.5264133810997009,971,414,1036,484,51.69230769230769,1.33,54.3,False,Low detection confidence
398,truck,0.8587474822998047,1217,165,1718,717,9.31470392548237,15.21,88.1,False,Too close; Large vehicle - maintain distance
398,car,0.6128246188163757,850,430,905,468,61.09090909090909,-2.53,53.7,False,Low detection confidence
398,car,0.5029230117797852,970,415,1036,484,50.90909090909091,1.32,54.3,False,Low detection confidence
398,motorcycle,0.5024898052215576,695,515,799,667,12.564102564102566,-6.51,89.2,False,Low detection confidence
399,truck,0.8188839554786682,1217,164,1721,717,9.25925925925926,15.25,88.1,False,Too close; Large vehicle - maintain distance
399,car,0.5724380612373352,851,430,904,468,63.39622641509434,-2.53,53.7,False,Low detection confidence
400,truck,0.8838165998458862,1219,160,1729,719,9.150326797385622,15.4,88.1,False,Too close; Large vehicle - maintain distance
400,car,0.6064695715904236,854,430,902,469,70.0,-2.52,53.7,False,Low detection confidence
400,car,0.5237231850624084,968,416,1036,485,49.411764705882355,1.29,54.9,False,Low detection confidence
401,truck,0.9033071398735046,1220,158,1737,719,9.026434558349452,15.52,88.2,False,Too close; Large vehicle - maintain distance
401,car,0.6146515607833862,855,431,902,469,71.48936170212765,-2.5,53.8,False,Low detection confidence
401,car,0.5501915216445923,968,416,1036,485,49.411764705882355,1.29,54.9,False,Low detection confidence
401,motorcycle,0.5226409435272217,0,508,66,709,19.7979797979798,-26.41,72.0,False,Low detection confidence
402,truck,0.8941670656204224,1221,158,1739,720,9.00900900900901,15.57,88.2,False,Too close; Large vehicle - maintain distance
402,car,0.5913307666778564,854,431,902,471,70.0,-2.52,53.7,False,Low detection confidence
402,car,0.5476415157318115,967,417,1035,485,49.411764705882355,1.26,55.0,False,Low detection confidence
402,motorcycle,0.517426609992981,714,520,819,656,12.444444444444445,-5.92,89.6,False,Low detection confidence
403,truck,0.8743743896484375,1224,156,1744,720,8.974358974358974,15.68,88.2,False,Too close; Large vehicle - maintain distance
403,car,0.57460618019104,855,432,901,472,73.04347826086956,-2.52,53.7,False,Low detection confidence
403,motorcycle,0.5333799123764038,717,517,820,653,12.686084142394822,-5.86,89.4,False,Low detection confidence
403,car,0.5055580139160156,927,434,970,473,78.13953488372093,-0.35,54.8,False,Low detection confidence
403,car,0.5050411820411682,967,417,1035,486,49.411764705882355,1.26,55.0,False,Low detection confidence
404,truck,0.8926165103912354,1226,153,1750,723,8.9058524173028,15.79,88.2,False,Too close; Large vehicle - maintain distance
404,car,0.612241268157959,854,432,900,473,73.04347826086956,-2.55,53.7,False,Low detection confidence
404,motorcycle,0.5937457084655762,722,517,824,652,12.81045751633987,-5.72,89.3,False,Low detection confidence
404,car,0.5094059109687805,966,417,1035,486,48.69565217391305,1.24,55.7,False,Low detection confidence
405,truck,0.8910527229309082,1226,152,1753,724,8.855154965211891,15.84,88.2,False,Too close; Large vehicle - maintain distance
405,car,0.6438621878623962,853,432,900,473,71.48936170212765,-2.56,53.7,False,Low detection confidence
405,motorcycle,0.5831171274185181,723,517,826,650,12.686084142394822,-5.68,89.5,False,Low detection confidence
405,car,0.5545300841331482,966,416,1035,486,48.69565217391305,1.24,55.7,False,Low detection confidence
406,truck,0.9020035862922668,1225,150,1759,725,8.739076154806492,15.91,88.3,False,Too close; Large vehicle - maintain distance
406,car,0.6258312463760376,850,431,900,473,67.2,-2.61,53.7,False,Low detection confidence
406,car,0.5762795209884644,964,417,1035,486,47.32394366197183,1.21,57.1,False,Low detection confidence
406,motorcycle,0.5031234622001648,730,517,828,647,13.333333333333334,-5.54,88.9,False,Low detection confidence
407,truck,0.9295185804367065,1227,149,1768,725,8.62600123228589,16.06,88.3,False,Too close; Large vehicle - maintain distance
407,car,0.6441863775253296,850,432,900,473,67.2,-2.61,53.7,False,Low detection confidence
407,car,0.6031201481819153,966,418,1035,485,48.69565217391305,1.24,55.7,False,Low detection confidence
407,motorcycle,0.5596341490745544,736,516,829,644,14.050179211469535,-5.43,88.2,False,Low detection confidence
408,truck,0.9226664304733276,1227,147,1770,725,8.594229588704728,16.09,88.4,False,Too close; Large vehicle - maintain distance
408,car,0.663631021976471,849,432,900,473,65.88235294117646,-2.62,53.7,False,Low detection confidence
408,car,0.6016520857810974,966,418,1034,486,49.411764705882355,1.23,55.0,False,Low detection confidence
408,motorcycle,0.5379469990730286,729,517,828,644,13.198653198653199,-5.55,89.0,False,Low detection confidence
409,truck,0.897233247756958,1228,146,1777,726,8.500303582270796,16.21,88.4,False,Too close; Large vehicle - maintain distance
409,car,0.6008525490760803,848,432,899,473,65.88235294117646,-2.65,53.7,False,Low detection confidence
409,car,0.5567412972450256,965,418,1032,486,50.149253731343286,1.18,54.4,False,Low detection confidence
410,truck,0.9250110387802124,1228,145,1783,729,8.408408408408409,16.29,88.4,False,Too close; Large vehicle - maintain distance
410,car,0.5843408703804016,965,419,1032,486,50.149253731343286,1.18,54.4,False,Low detection confidence
410,car,0.5743642449378967,846,431,899,473,63.39622641509434,-2.68,53.7,False,Low detection confidence
411,truck,0.9269697666168213,1229,145,1790,729,8.318478906714201,16.4,88.5,False,Too close; Large vehicle - maintain distance
411,car,0.5760601758956909,964,419,1029,485,51.69230769230769,1.12,54.4,False,Low detection confidence
411,car,0.5532934069633484,846,432,899,473,63.39622641509434,-2.68,53.7,False,Low detection confidence
412,truck,0.9242740869522095,1231,144,1797,730,8.244994110718492,16.53,88.5,False,Too close; Large vehicle - maintain distance
412,car,0.6054125428199768,847,433,899,473,64.61538461538461,-2.67,53.7,False,Low detection confidence
412,car,0.5849794149398804,964,419,1029,485,51.69230769230769,1.12,54.4,False,Low detection confidence
413,truck,0.9063894152641296,1233,142,1801,732,8.215962441314554,16.61,88.5,False,Too close; Large vehicle - maintain distance
413,car,0.6064415574073792,846,433,899,472,63.39622641509434,-2.68,53.7,False,Low detection confidence
413,car,0.551051676273346,963,417,1029,486,50.90909090909091,1.1,54.4,False,Low detection confidence
414,truck,0.9149680137634277,1234,142,1806,733,8.158508158508159,16.7,88.5,False,Too close; Large vehicle - maintain distance
414,car,0.6346897482872009,847,433,899,472,64.61538461538461,-2.67,53.7,False,Low detection confidence
414,car,0.5726639628410339,963,417,1029,486,50.90909090909091,1.1,54.4,False,Low detection confidence
415,truck,0.9116128087043762,1236,140,1815,736,8.05987334484744,16.85,88.5,False,Too close; Large vehicle - maintain distance
415,car,0.6063293218612671,848,433,898,472,67.2,-2.67,53.7,False,Low detection confidence
415,car,0.6003691554069519,963,417,1030,486,50.149253731343286,1.12,54.4,False,Low detection confidence
416,truck,0.8904964327812195,1236,138,1823,741,7.950028392958547,16.97,88.6,False,Too close; Large vehicle - maintain distance
416,car,0.5869839191436768,848,434,897,472,68.57142857142857,-2.68,53.7,False,Low detection confidence
416,car,0.5753708481788635,963,416,1030,486,50.149253731343286,1.12,54.4,False,Low detection confidence
417,truck,0.9152512550354004,1238,138,1826,741,7.936507936507937,17.04,88.5,False,Too close; Large vehicle - maintain distance
417,car,0.5877841114997864,963,416,1030,486,50.149253731343286,1.12,54.4,False,Low detection confidence
417,car,0.5764302015304565,848,434,896,472,70.0,-2.7,53.6,False,Low detection confidence
418,truck,0.907659113407135,1240,135,1836,741,7.829977628635347,17.2,88.6,False,Too close; Large vehicle - maintain distance
418,car,0.6032676100730896,848,434,896,472,70.0,-2.7,53.6,False,Low detection confidence
418,car,0.5636380910873413,964,419,1031,486,50.149253731343286,1.15,54.4,False,Low detection confidence
419,truck,0.9207066297531128,1244,133,1840,745,7.829977628635347,17.32,88.5,False,Too close; Large vehicle - maintain distance
419,car,0.6211062669754028,849,435,895,471,73.04347826086956,-2.7,53.6,False,Low detection confidence
419,car,0.5437279343605042,964,420,1030,485,50.90909090909091,1.14,54.4,False,Low detection confidence
419,motorcycle,0.5096051692962646,749,507,838,630,14.681647940074907,-5.1,87.8,False,Low detection confidence
420,truck,0.918861448764801,1244,133,1845,748,7.76483638380477,17.39,88.5,False,Too close; Large vehicle - maintain distance
420,car,0.6384773850440979,849,434,895,471,73.04347826086956,-2.7,53.6,False,Low detection confidence
420,car,0.5636212229728699,964,420,1029,485,51.69230769230769,1.12,54.4,False,Low detection confidence
421,truck,0.9344850778579712,1247,132,1856,754,7.662835249042146,17.58,88.5,False,Too close; Large vehicle - maintain distance
421,car,0.6308486461639404,850,434,895,471,74.66666666666667,-2.68,53.7,False,Low detection confidence
421,car,0.5186485648155212,964,420,1028,485,52.5,1.1,54.4,False,Low detection confidence
422,truck,0.9438387155532837,1246,130,1857,752,7.637752318603383,17.58,88.6,False,Too close; Large vehicle - maintain distance
422,car,0.5858621597290039,849,435,896,471,71.48936170212765,-2.68,53.7,False,Low detection confidence
422,car,0.5303170680999756,964,420,1029,485,51.69230769230769,1.12,54.4,False,Low detection confidence
423,truck,0.9510278701782227,1247,129,1862,755,7.588075880758808,17.67,88.6,False,Too close; Large vehicle - maintain distance
423,car,0.6034202575683594,848,435,896,472,70.0,-2.7,53.6,False,Low detection confidence
424,truck,0.9445000290870667,1247,127,1869,760,7.502679528403002,17.76,88.6,False,Too close; Large vehicle - maintain distance
424,car,0.5697161555290222,847,436,895,472,70.0,-2.73,53.6,False,Low detection confidence
425,truck,0.9369720816612244,1245,127,1876,770,7.395668251452721,17.83,88.7,False,Too close; Large vehicle - maintain distance
425,car,0.5971449613571167,846,436,895,473,68.57142857142857,-2.75,53.6,False,Low detection confidence
426,truck,0.9364233613014221,1246,126,1879,770,7.372301211163771,17.89,88.7,False,Too close; Large vehicle - maintain distance
426,car,0.5933936834335327,846,436,895,473,68.57142857142857,-2.75,53.6,False,Low detection confidence
427,truck,0.9363247156143188,1245,122,1887,774,7.268951194184839,17.99,88.7,False,Too close; Large vehicle - maintain distance
427,car,0.5731887221336365,845,437,895,473,67.2,-2.76,53.6,False,Low detection confidence
428,truck,0.9169036746025085,1246,121,1896,778,7.17948717948718,18.12,88.8,False,Too close; Large vehicle - maintain distance
428,motorcycle,0.5411794185638428,757,503,851,621,13.900709219858157,-4.78,88.7,False,Low detection confidence
428,car,0.5077527165412903,843,437,895,475,64.61538461538461,-2.79,53.6,False,Low detection confidence
429,truck,0.9169436097145081,1246,120,1901,783,7.12468193384224,18.19,88.8,False,Too close; Large vehicle - maintain distance
429,motorcycle,0.5094402432441711,759,506,851,620,14.202898550724639,-4.75,88.4,False,Low detection confidence
430,truck,0.9241489171981812,1249,120,1914,782,7.017543859649123,18.41,88.8,False,Too close; Large vehicle - maintain distance
430,car,0.5361703634262085,843,437,895,475,64.61538461538461,-2.79,53.6,False,Low detection confidence
431,truck,0.916512131690979,1250,117,1920,784,6.965174129353234,18.51,88.8,False,Too close; Large vehicle - maintain distance
431,motorcycle,0.5389787554740906,761,500,854,617,14.050179211469535,-4.67,88.6,False,Low detection confidence
431,car,0.5185844898223877,963,419,1027,488,52.5,1.07,54.5,False,Low detection confidence
432,truck,0.9157283306121826,1251,115,1920,784,6.975585450921774,18.53,88.8,False,Too close; Large vehicle - maintain distance
432,car,0.5391696691513062,963,419,1028,487,51.69230769230769,1.09,54.5,False,Low detection confidence
432,truck,0.5206550359725952,679,415,748,507,67.6328502415459,-7.52,51.2,False,Low detection confidence
433,truck,0.9272187352180481,1253,110,1920,786,6.9965017491254375,18.55,88.7,False,Too close; Large vehicle - maintain distance
434,truck,0.9207070469856262,1257,106,1919,789,7.049345417925479,18.59,88.7,False,Too close; Large vehicle - maintain distance
434,car,0.5057921409606934,963,418,1029,487,50.90909090909091,1.1,54.4,False,Low detection confidence
435,truck,0.9278514981269836,1257,104,1919,787,7.049345417925479,18.59,88.7,False,Too close; Large vehicle - maintain distance
435,car,0.5525875687599182,963,418,1030,487,50.149253731343286,1.12,54.4,False,Low detection confidence
436,truck,0.9327635765075684,1262,100,1919,792,7.102993404363268,18.66,88.6,False,Too close; Large vehicle - maintain distance
436,car,0.5619114637374878,964,420,1032,486,49.411764705882355,1.17,55.0,False,Low detection confidence
437,truck,0.9285128712654114,1266,97,1919,801,7.146503318019398,18.72,88.5,False,Too close; Large vehicle - maintain distance
437,car,0.562493622303009,964,421,1032,486,49.411764705882355,1.17,55.0,False,Low detection confidence
437,motorcycle,0.5275067090988159,774,490,863,606,14.681647940074907,-4.33,88.2,False,Low detection confidence
438,truck,0.9210197329521179,1266,94,1919,807,7.146503318019398,18.72,88.5,False,Too close; Large vehicle - maintain distance
438,motorcycle,0.5761130452156067,774,491,863,605,14.681647940074907,-4.33,88.2,False,Low detection confidence
438,car,0.5579784512519836,964,420,1031,487,50.149253731343286,1.15,54.4,False,Low detection confidence
439,truck,0.9137008190155029,1263,92,1919,811,7.1138211382113825,18.68,88.5,False,Too close; Large vehicle - maintain distance
439,car,0.5946935415267944,964,419,1029,488,51.69230769230769,1.12,54.4,False,Low detection confidence
439,motorcycle,0.5599201917648315,776,493,862,604,15.193798449612403,-4.32,87.6,False,Low detection confidence
440,truck,0.917458176612854,1269,91,1919,813,7.17948717948718,18.76,88.4,False,Too close; Large vehicle - maintain distance
440,car,0.5785819292068481,963,420,1030,487,50.149253731343286,1.12,54.4,False,Low detection confidence
440,motorcycle,0.5105408430099487,778,494,862,600,15.555555555555557,-4.29,87.3,False,Low detection confidence
440,car,0.5066657662391663,850,436,894,473,76.36363636363636,-2.7,53.6,False,Low detection confidence
441,truck,0.9162792563438416,1269,89,1918,820,7.1905495634309196,18.75,88.4,False,Too close; Large vehicle - maintain distance
441,car,0.558593213558197,964,421,1029,487,51.69230769230769,1.12,54.4,False,Low detection confidence
441,car,0.5068226456642151,850,436,894,473,76.36363636363636,-2.7,53.6,False,Low detection confidence
